Date,AAPL,MSFT,GOOGL,AMZN,TSLA,BRK-B,JNJ,JPM,V,PG,NVDA,HD,DIS,MA,PYPL,NFLX,ADBE,CMCSA,PFE
2020-12-28,136.69000244140625,224.9600067138672,88.697998046875,164.197998046875,221.22999572753906,228.41000366210938,153.19000244140625,125.33999633789062,212.6300048828125,138.67999267578125,12.899999618530273,269.25,178.86000061035156,344.4700012207031,235.72999572753906,519.1199951171875,498.95001220703125,51.11000061035156,36.81999969482422
2020-12-29,134.8699951171875,224.14999389648438,87.88800048828125,166.10000610351562,221.99667358398438,229.57000732421875,154.13999938964844,125.01000213623047,214.3699951171875,138.4199981689453,12.943249702453613,266.19000244140625,177.3000030517578,346.6600036621094,231.02999877929688,530.8699951171875,502.1099853515625,51.54999923706055,37.04999923706055
2020-12-30,133.72000122070312,221.67999267578125,86.8125,164.29249572753906,231.5933380126953,229.64999389648438,156.0500030517578,125.36000061035156,218.36000061035156,137.77000427246094,13.145750045776367,265.260009765625,181.1699981689453,355.54998779296875,231.50999450683594,524.5900268554688,497.45001220703125,51.209999084472656,36.7400016784668
2020-12-31,132.69000244140625,222.4199981689453,87.63200378417969,162.84649658203125,235.22332763671875,231.8699951171875,157.3800048828125,127.06999969482422,218.72999572753906,139.13999938964844,13.055000305175781,265.6199951171875,181.17999267578125,356.94000244140625,234.1999969482422,540.72998046875,500.1199951171875,52.400001525878906,36.810001373291016
2021-01-04,129.41000366210938,217.69000244140625,86.30650329589844,159.3314971923828,243.2566680908203,228.4499969482422,156.5,125.87000274658203,217.75999450683594,137.82000732421875,13.113499641418457,263.9200134277344,177.67999267578125,351.489990234375,231.9199981689453,522.8599853515625,485.3399963378906,50.5099983215332,36.810001373291016
2021-01-05,131.00999450683594,217.89999389648438,87.00250244140625,160.92550659179688,245.0366668701172,227.47000122070312,158.33999633789062,125.6500015258789,214.50999450683594,138.6999969482422,13.404749870300293,266.04998779296875,178.44000244140625,347.4200134277344,234.91000366210938,520.7999877929688,485.69000244140625,49.97999954223633,37.189998626708984
2021-01-06,126.5999984741211,212.25,86.14399719238281,156.91900634765625,251.9933319091797,230.27000427246094,159.8300018310547,131.5500030517578,212.6199951171875,140.16000366210938,12.614500045776367,267.57000732421875,179.1199951171875,347.54998779296875,226.8300018310547,500.489990234375,466.30999755859375,50.560001373291016,36.869998931884766
2021-01-07,130.9199981689453,218.2899932861328,88.71700286865234,158.10800170898438,272.0133361816406,232.8800048828125,160.3699951171875,135.8699951171875,213.80999755859375,138.85000610351562,13.343999862670898,266.260009765625,178.5800018310547,349.8599853515625,235.0399932861328,508.8900146484375,477.739990234375,50.65999984741211,37.060001373291016
2021-01-08,132.0500030517578,219.6199951171875,89.8915023803711,159.13499450683594,293.3399963378906,234.02999877929688,160.0399932861328,136.02000427246094,215.4499969482422,138.7899932861328,13.276749610900879,269.0899963378906,178.69000244140625,353.8500061035156,242.4600067138672,510.3999938964844,485.1000061035156,51.540000915527344,37.130001068115234
2021-01-11,128.97999572753906,217.49000549316406,87.81449890136719,155.7104949951172,270.39666748046875,233.42999267578125,159.3699951171875,138.0500030517578,212.88999938964844,137.85000610351562,13.621500015258789,271.2300109863281,179.08999633789062,348.20001220703125,237.5,499.1000061035156,474.239990234375,51.52000045776367,37.77000045776367
2021-01-12,128.8000030517578,214.92999267578125,86.87149810791016,156.04150390625,283.14666748046875,233.02999877929688,158.1300048828125,140.22000122070312,208.86000061035156,137.0500030517578,13.484749794006348,276.3299865722656,175.99000549316406,342.9200134277344,237.63999938964844,494.25,471.6499938964844,50.0099983215332,37.18000030517578
2021-01-13,130.88999938964844,216.33999633789062,87.36250305175781,158.29449462890625,284.8033447265625,234.50999450683594,157.88999938964844,140.35000610351562,209.35000610351562,137.25999450683594,13.531749725341797,274.04998779296875,176.1199951171875,346.3299865722656,244.89999389648438,507.7900085449219,472.04998779296875,50.15999984741211,36.86000061035156
2021-01-14,128.91000366210938,213.02000427246094,86.5459976196289,156.37350463867188,281.6666564941406,235.02000427246094,160.64999389648438,141.1699981689453,201.86000061035156,135.8000030517578,13.200249671936035,268.3399963378906,173.42999267578125,326.92999267578125,242.05999755859375,500.8599853515625,463.2699890136719,49.58000183105469,36.75
2021-01-15,127.13999938964844,212.64999389648438,86.38099670410156,155.21249389648438,275.38665771484375,233.49000549316406,160.3000030517578,138.63999938964844,201.58999633789062,134.77999877929688,12.85949993133545,275.5899963378906,171.44000244140625,323.260009765625,239.7899932861328,497.9800109863281,458.0799865722656,48.689998626708984,36.70000076293945
2021-01-19,127.83000183105469,216.44000244140625,89.22350311279297,156.03799438476562,281.51666259765625,234.5500030517578,162.77999877929688,138.0399932861328,201.66000366210938,133.60000610351562,13.025250434875488,273.19000244140625,172.25999450683594,325.94000244140625,247.25,501.7699890136719,456.5,48.849998474121094,36.72999954223633
2021-01-20,132.02999877929688,224.33999633789062,94.00350189208984,163.16900634765625,283.48333740234375,234.75999450683594,162.3800048828125,135.97000122070312,206.00999450683594,131.92999267578125,13.365750312805176,274.29998779296875,173.63999938964844,334.9100036621094,244.25999450683594,586.3400268554688,469.7300109863281,48.880001068115234,36.5
2021-01-21,136.8699951171875,224.97000122070312,94.2074966430664,165.34950256347656,281.663330078125,234.16000366210938,161.72999572753906,134.8300018310547,205.13999938964844,131.00999450683594,13.867500305175781,279.04998779296875,171.27999877929688,334.44000244140625,248.63999938964844,579.8400268554688,472.0199890136719,49.130001068115234,36.47999954223633
2021-01-22,139.07000732421875,225.9499969482422,94.62799835205078,164.6114959716797,282.21331787109375,232.9199981689453,163.5500030517578,133.7899932861328,202.02000427246094,130.0,13.712499618530273,284.0,172.77999877929688,328.989990234375,252.0,565.1699829101562,472.44000244140625,48.68000030517578,36.54999923706055
2021-01-25,142.9199981689453,229.52999877929688,94.71399688720703,164.6999969482422,293.6000061035156,233.00999450683594,165.97999572753906,132.1199951171875,200.97999572753906,132.24000549316406,13.653249740600586,285.0799865722656,171.88999938964844,329.19000244140625,247.75,556.780029296875,473.44000244140625,48.970001220703125,37.279998779296875
2021-01-26,143.16000366210938,232.3300018310547,95.39749908447266,166.30650329589844,294.36334228515625,231.57000732421875,170.47999572753906,131.5800018310547,202.00999450683594,133.08999633789062,13.435250282287598,282.6000061035156,169.55999755859375,327.70001220703125,241.0,561.9299926757812,476.2799987792969,50.09000015258789,37.310001373291016
2021-01-27,142.05999755859375,232.89999389648438,90.9469985961914,161.62899780273438,288.0533447265625,227.36000061035156,167.8800048828125,127.86000061035156,194.97000122070312,128.3800048828125,12.917750358581543,274.04998779296875,163.02999877929688,315.489990234375,229.94000244140625,523.280029296875,460.0,48.41999816894531,36.2400016784668
2021-01-28,137.08999633789062,238.92999267578125,92.66000366210938,161.88099670410156,278.4766540527344,230.9499969482422,169.16000366210938,130.11000061035156,198.22000122070312,130.36000061035156,13.050999641418457,278.04998779296875,171.8800048828125,324.2799987792969,237.7899932861328,538.5999755859375,465.6700134277344,51.599998474121094,35.86000061035156
2021-01-29,131.9600067138672,231.9600067138672,91.36799621582031,160.30999755859375,264.510009765625,227.8699951171875,163.1300048828125,128.6699981689453,193.25,128.2100067138672,12.989749908447266,270.82000732421875,168.1699981689453,316.2900085449219,234.30999755859375,532.3900146484375,458.7699890136719,49.56999969482422,35.900001525878906
2021-02-01,134.13999938964844,239.64999389648438,94.65350341796875,167.1439971923828,279.9366760253906,229.32000732421875,162.7100067138672,129.6199951171875,198.36000061035156,128.97000122070312,13.237000465393066,270.07000732421875,170.97000122070312,321.55999755859375,241.85000610351562,539.0399780273438,470.0,50.150001525878906,35.79999923706055
2021-02-02,134.99000549316406,239.50999450683594,95.95600128173828,169.0,290.92999267578125,232.24000549316406,161.25,133.61000061035156,202.61000061035156,128.7899932861328,13.556750297546387,272.1600036621094,176.9600067138672,334.3699951171875,249.10000610351562,548.1599731445312,484.92999267578125,51.18000030517578,34.9900016784668
2021-02-03,133.94000244140625,243.0,102.94400024414062,165.62649536132812,284.89666748046875,232.67999267578125,160.5,135.13999938964844,201.36000061035156,128.9499969482422,13.530500411987305,274.1700134277344,176.42999267578125,332.82000732421875,251.89999389648438,539.4500122070312,481.9200134277344,50.470001220703125,34.84000015258789
2021-02-04,137.38999938964844,242.00999450683594,102.68150329589844,166.5500030517578,283.3299865722656,235.77000427246094,161.99000549316406,138.25,209.25,129.02999877929688,13.664250373840332,278.82000732421875,180.22999572753906,340.8299865722656,270.42999267578125,552.1599731445312,489.3800048828125,51.45000076293945,34.88999938964844
2021-02-05,136.75999450683594,242.1999969482422,104.44149780273438,167.6074981689453,284.07666015625,235.16000366210938,164.4499969482422,137.97999572753906,208.77000427246094,129.57000732421875,13.590999603271484,278.8599853515625,181.16000366210938,338.75,269.44000244140625,550.7899780273438,492.1199951171875,51.11000061035156,34.91999816894531
2021-02-08,136.91000366210938,242.47000122070312,104.22599792480469,166.14700317382812,287.8066711425781,237.4199981689453,164.9199981689453,140.13999938964844,206.88999938964844,129.1699981689453,14.438750267028809,280.0299987792969,190.0,337.0299987792969,282.1700134277344,547.9199829101562,493.760009765625,51.849998474121094,34.81999969482422
2021-02-09,136.00999450683594,243.77000427246094,103.76950073242188,165.25,283.1533203125,239.91000366210938,166.27000427246094,139.5800018310547,206.52000427246094,128.6699981689453,14.263250350952148,276.7699890136719,188.2100067138672,333.44000244140625,284.20001220703125,559.0700073242188,496.04998779296875,52.720001220703125,34.970001220703125
2021-02-10,135.38999938964844,242.82000732421875,104.3239974975586,164.32899475097656,268.2733459472656,239.9199981689453,166.80999755859375,139.66000366210938,206.44000244140625,128.22000122070312,14.764249801635742,278.69000244140625,189.6300048828125,334.2099914550781,283.17999267578125,563.5900268554688,492.6700134277344,52.75,34.7400016784668
2021-02-11,135.1300048828125,244.49000549316406,104.4375,163.10650634765625,270.5533447265625,239.75999450683594,166.05999755859375,139.27000427246094,210.66000366210938,128.3300018310547,15.250749588012695,277.05999755859375,190.91000366210938,342.8699951171875,285.0299987792969,557.5900268554688,496.6199951171875,53.22999954223633,34.43000030517578
2021-02-12,135.3699951171875,244.99000549316406,104.75150299072266,163.885498046875,272.0400085449219,242.4600067138672,166.5800018310547,141.25,209.9600067138672,127.62000274658203,14.961250305175781,277.510009765625,187.6699981689453,341.0,298.3699951171875,556.52001953125,498.8399963378906,53.22999954223633,34.720001220703125
2021-02-16,133.19000244140625,243.6999969482422,105.53500366210938,163.44749450683594,265.40667724609375,245.27999877929688,165.07000732421875,144.64999389648438,207.89999389648438,127.91999816894531,15.330249786376953,275.3900146484375,186.35000610351562,341.2099914550781,304.7900085449219,557.280029296875,501.6400146484375,52.84000015258789,34.689998626708984
2021-02-17,130.83999633789062,244.1999969482422,105.93099975585938,165.4320068359375,266.04998779296875,245.25,165.66000366210938,145.10000610351562,207.50999450683594,128.4600067138672,14.906000137329102,280.9200134277344,186.44000244140625,337.3299865722656,297.20001220703125,551.3400268554688,491.2300109863281,52.9900016784668,34.88999938964844
2021-02-18,129.7100067138672,243.7899932861328,105.29049682617188,166.4114990234375,262.4599914550781,243.5,165.74000549316406,145.58999633789062,209.35000610351562,129.52999877929688,14.829000473022461,283.04998779296875,183.0,338.4599914550781,290.80999755859375,548.219970703125,488.3699951171875,52.560001373291016,34.560001373291016
2021-02-19,129.8699951171875,240.97000122070312,104.44049835205078,162.4949951171875,260.4333190917969,241.85000610351562,162.97999572753906,148.02000427246094,204.72999572753906,127.12000274658203,14.92650032043457,279.6400146484375,183.64999389648438,333.1700134277344,286.9200134277344,540.219970703125,479.1199951171875,52.099998474121094,34.439998626708984
2021-02-22,126.0,234.50999450683594,102.71299743652344,159.03700256347656,238.1666717529297,244.97000122070312,161.8699951171875,149.41000366210938,208.32000732421875,126.58000183105469,14.35575008392334,275.8500061035156,191.75999450683594,340.6600036621094,273.8500061035156,533.780029296875,467.3299865722656,52.5,34.2599983215332
2021-02-23,125.86000061035156,233.27000427246094,103.00599670410156,159.72500610351562,232.94667053222656,245.52999877929688,160.44000244140625,150.61000061035156,212.11000061035156,127.5199966430664,14.142000198364258,267.239990234375,197.08999633789062,350.4200134277344,265.0,546.1500244140625,467.79998779296875,53.34000015258789,33.90999984741211
2021-02-24,125.3499984741211,234.5500030517578,104.19049835205078,157.97650146484375,247.33999633789062,248.4499969482422,162.58999633789062,153.25999450683594,219.42999267578125,127.66000366210938,14.49899959564209,259.9700012207031,197.50999450683594,367.32000732421875,266.07000732421875,553.4099731445312,476.6199951171875,53.400001525878906,33.75
2021-02-25,120.98999786376953,228.99000549316406,100.79750061035156,152.85800170898438,227.4066619873047,243.69000244140625,162.75999450683594,151.17999267578125,213.75,126.58000183105469,13.307499885559082,255.25,190.97999572753906,354.57000732421875,253.94000244140625,546.7000122070312,459.1600036621094,52.2400016784668,33.81999969482422
2021-02-26,121.26000213623047,232.3800048828125,101.09549713134766,154.64649963378906,225.1666717529297,240.50999450683594,158.4600067138672,147.1699981689453,212.38999938964844,123.52999877929688,13.714500427246094,258.3399963378906,189.0399932861328,353.8500061035156,259.8500061035156,538.8499755859375,459.6700134277344,52.720001220703125,33.4900016784668
2021-03-01,127.79000091552734,236.94000244140625,103.48300170898438,157.3070068359375,239.47666931152344,249.2100067138672,159.32000732421875,150.5,216.6300048828125,124.29000091552734,13.841750144958496,261.6199951171875,194.97999572753906,362.8999938964844,273.6300048828125,550.6400146484375,469.57000732421875,54.45000076293945,33.689998626708984
2021-03-02,125.12000274658203,233.8699951171875,103.2239990234375,154.72650146484375,228.81333923339844,249.22000122070312,159.02000427246094,150.00999450683594,215.77000427246094,123.9000015258789,13.40625,260.2900085449219,193.94000244140625,362.82000732421875,269.19000244140625,547.8200073242188,466.5899963378906,54.25,33.5099983215332
2021-03-03,122.05999755859375,227.55999755859375,100.57050323486328,150.25,217.73333740234375,251.5500030517578,156.22000122070312,152.91000366210938,214.85000610351562,123.16000366210938,12.804750442504883,257.3599853515625,192.25999450683594,360.25,255.05999755859375,520.7000122070312,448.45001220703125,53.72999954223633,34.38999938964844
2021-03-04,120.12999725341797,226.72999572753906,101.69650268554688,148.8784942626953,207.14666748046875,245.47999572753906,153.07000732421875,150.55999755859375,211.5,122.1500015258789,12.37024974822998,250.92999267578125,188.02999877929688,349.5,239.07000732421875,511.2900085449219,439.05999755859375,53.93000030517578,34.20000076293945
2021-03-05,121.41999816894531,231.60000610351562,104.85350036621094,150.0229949951172,199.31666564941406,253.14999389648438,156.10000610351562,150.91000366210938,215.41000366210938,125.9800033569336,12.46150016784668,253.52000427246094,189.99000549316406,360.8800048828125,239.0500030517578,516.3900146484375,440.8299865722656,55.09000015258789,34.38999938964844
2021-03-08,116.36000061035156,227.38999938964844,100.375,147.59750366210938,187.6666717529297,257.6099853515625,157.39999389648438,152.91000366210938,220.27000427246094,127.30999755859375,11.593250274658203,259.0299987792969,201.91000366210938,371.3299865722656,226.08999633789062,493.3299865722656,421.20001220703125,55.47999954223633,34.349998474121094
2021-03-09,121.08999633789062,233.77999877929688,102.01799774169922,153.1425018310547,224.52667236328125,259.0199890136719,157.6999969482422,151.8300018310547,220.36000061035156,126.18000030517578,12.52025032043457,264.9599914550781,194.50999450683594,376.5199890136719,241.75999450683594,506.44000244140625,439.17999267578125,55.56999969482422,34.45000076293945
2021-03-10,119.9800033569336,232.4199981689453,101.80950164794922,152.8820037841797,222.68666076660156,263.989990234375,159.14999389648438,155.1300048828125,223.1699981689453,127.33999633789062,12.468250274658203,266.239990234375,195.05999755859375,381.70001220703125,242.07000732421875,504.5400085449219,437.010009765625,57.209999084472656,34.93000030517578
2021-03-11,121.95999908447266,237.1300048828125,105.0270004272461,155.67950439453125,233.1999969482422,260.9100036621094,159.13999938964844,154.32000732421875,226.14999389648438,126.91000366210938,12.993499755859375,268.8500061035156,196.75,384.3800048828125,253.8300018310547,523.0599975585938,451.05999755859375,56.88999938964844,34.709999084472656
2021-03-12,121.02999877929688,235.75,102.5,154.47450256347656,231.2433319091797,260.0199890136719,159.60000610351562,156.14999389648438,224.36000061035156,128.13999938964844,12.855999946594238,273.1000061035156,197.16000366210938,382.7099914550781,250.35000610351562,518.02001953125,444.29998779296875,57.09000015258789,34.939998626708984
2021-03-15,123.98999786376953,234.80999755859375,102.72200012207031,154.08399963378906,235.97999572753906,254.61000061035156,160.4199981689453,155.3699951171875,223.27000427246094,128.55999755859375,13.19124984741211,278.5400085449219,196.75999450683594,381.760009765625,249.97999572753906,520.25,447.5899963378906,57.529998779296875,35.40999984741211
2021-03-16,125.56999969482422,237.7100067138672,104.19450378417969,154.59300231933594,225.6266632080078,251.5,161.3699951171875,153.50999450683594,224.6999969482422,128.94000244140625,13.291250228881836,282.0799865722656,194.24000549316406,382.3800048828125,249.30999755859375,524.030029296875,450.5400085449219,58.040000915527344,35.83000183105469
2021-03-17,124.76000213623047,237.0399932861328,104.11100006103516,156.7864990234375,233.93666076660156,252.0,160.77000427246094,155.08999633789062,223.02000427246094,128.4199981689453,13.3412504196167,280.0299987792969,195.24000549316406,378.67999267578125,251.47000122070312,524.4400024414062,451.010009765625,57.5,35.790000915527344
2021-03-18,120.52999877929688,230.72000122070312,101.06700134277344,151.39950561523438,217.72000122070312,252.4600067138672,160.47000122070312,157.64999389648438,220.66000366210938,128.6999969482422,12.72249984741211,283.1600036621094,192.27999877929688,367.0,238.41000366210938,504.7900085449219,439.17999267578125,55.869998931884766,35.77000045776367
2021-03-19,119.98999786376953,230.35000610351562,101.3479995727539,153.7480010986328,218.2899932861328,250.99000549316406,160.0399932861328,155.13999938964844,206.89999389648438,128.00999450683594,12.845749855041504,289.1000061035156,191.13999938964844,356.510009765625,241.27999877929688,512.1799926757812,441.5,55.459999084472656,35.529998779296875
2021-03-22,123.38999938964844,235.99000549316406,101.53450012207031,155.5435028076172,223.3333282470703,250.36000061035156,160.5,150.97000122070312,208.0,130.17999267578125,13.186249732971191,288.94000244140625,192.86000061035156,358.3999938964844,244.38499450683594,523.1099853515625,452.4100036621094,56.369998931884766,36.0
2021-03-23,122.54000091552734,237.5800018310547,102.06649780273438,156.875,220.72000122070312,248.30999755859375,160.35000610351562,149.4600067138672,208.14999389648438,132.60000610351562,13.07075023651123,289.9800109863281,188.72999572753906,355.2699890136719,243.77000427246094,535.0900268554688,460.20001220703125,56.13999938964844,35.36000061035156
2021-03-24,120.08999633789062,235.4600067138672,101.62650299072266,154.35350036621094,210.08999633789062,249.6300048828125,161.91000366210938,150.6199951171875,208.07000732421875,132.55999755859375,12.642999649047852,292.75,184.72000122070312,359.6499938964844,234.27000427246094,520.8099975585938,451.510009765625,55.91999816894531,35.61000061035156
2021-03-25,120.58999633789062,232.33999633789062,101.62300109863281,152.31300354003906,213.4633331298828,250.75,161.97000122070312,152.5500030517578,207.97000122070312,133.47999572753906,12.535249710083008,297.17999267578125,186.91000366210938,358.3599853515625,234.24000549316406,502.8599853515625,450.989990234375,56.29999923706055,35.66999816894531
2021-03-26,121.20999908447266,236.47999572753906,101.23650360107422,152.60150146484375,206.23666381835938,256.7699890136719,164.92999267578125,155.08999633789062,213.52999877929688,135.4499969482422,12.839249610900879,303.80999755859375,185.9199981689453,366.1400146484375,241.02999877929688,508.04998779296875,469.0899963378906,55.18000030517578,36.25
2021-03-29,121.38999938964844,235.24000549316406,102.28949737548828,153.7864990234375,203.76333618164062,258.82000732421875,166.0399932861328,152.67999267578125,214.50999450683594,137.57000732421875,12.948249816894531,302.20001220703125,184.85000610351562,362.9100036621094,235.6699981689453,513.9500122070312,469.32000732421875,55.189998626708984,36.619998931884766
2021-03-30,119.9000015258789,231.85000610351562,102.32350158691406,152.76449584960938,211.8733367919922,258.19000244140625,165.00999450683594,154.47999572753906,211.89999389648438,135.4499969482422,12.871749877929688,304.82000732421875,185.52999877929688,358.20001220703125,236.5399932861328,513.3900146484375,465.4599914550781,54.97999954223633,36.11000061035156
2021-03-31,122.1500015258789,235.77000427246094,103.1259994506836,154.70399475097656,222.64332580566406,255.47000122070312,164.35000610351562,152.22999572753906,211.72999572753906,135.42999267578125,13.348250389099121,305.25,184.52000427246094,356.04998779296875,242.83999633789062,521.6599731445312,475.3699951171875,54.11000061035156,36.22999954223633
2021-04-01,123.0,242.35000610351562,106.48899841308594,158.0500030517578,220.5833282470703,258.20001220703125,162.8300018310547,153.7100067138672,216.86000061035156,134.27999877929688,13.811750411987305,307.75,188.97000122070312,363.29998779296875,247.5399932861328,539.4199829101562,483.3399963378906,54.75,36.29999923706055
2021-04-05,125.9000015258789,249.07000732421875,110.947998046875,161.3365020751953,230.35000610351562,262.6600036621094,163.42999267578125,153.6199951171875,219.0399932861328,136.4499969482422,13.987500190734863,315.3999938964844,188.5,368.32000732421875,251.02000427246094,540.6699829101562,491.6199951171875,54.79999923706055,36.279998779296875
2021-04-06,126.20999908447266,247.86000061035156,110.46299743652344,161.1909942626953,230.5399932861328,263.05999755859375,163.38999938964844,152.5399932861328,218.64999389648438,136.5,13.861499786376953,313.7799987792969,189.72999572753906,369.57000732421875,253.19000244140625,544.530029296875,491.3399963378906,54.84000015258789,36.04999923706055
2021-04-07,127.9000015258789,249.89999389648438,111.95149993896484,163.96949768066406,223.6566619873047,263.6199951171875,163.61000061035156,154.92999267578125,219.27000427246094,136.74000549316406,14.143500328063965,312.4700012207031,187.55999755859375,371.0799865722656,255.60000610351562,546.989990234375,493.4100036621094,54.599998474121094,35.90999984741211
2021-04-08,130.36000061035156,253.25,112.52149963378906,164.96499633789062,227.93333435058594,263.510009765625,162.97000122070312,155.1199951171875,220.6999969482422,137.25999450683594,14.317000389099121,314.42999267578125,187.32000732421875,377.739990234375,264.5,554.5800170898438,499.8399963378906,54.33000183105469,35.959999084472656
2021-04-09,133.0,255.85000610351562,113.53350067138672,168.61000061035156,225.67333984375,266.010009765625,161.25,156.27999877929688,222.52000427246094,136.3699951171875,14.399999618530273,319.2300109863281,187.88999938964844,380.0799865722656,266.7699890136719,555.3099975585938,504.0400085449219,53.56999969482422,36.599998474121094
2021-04-12,131.24000549316406,255.91000366210938,112.23100280761719,168.96949768066406,233.9933319091797,267.92999267578125,161.63999938964844,155.9499969482422,221.47000122070312,136.9199981689453,15.208999633789062,320.7900085449219,186.49000549316406,379.8399963378906,269.0299987792969,552.780029296875,506.0299987792969,53.31999969482422,36.970001220703125
2021-04-13,134.42999267578125,258.489990234375,112.72149658203125,170.0,254.10667419433594,267.1000061035156,159.47999572753906,154.08999633789062,221.02000427246094,135.11000061035156,15.679499626159668,320.3999938964844,185.49000549316406,378.1300048828125,275.42999267578125,553.72998046875,514.8599853515625,53.880001068115234,37.15999984741211
2021-04-14,132.02999877929688,255.58999633789062,112.09549713134766,166.64999389648438,244.07666015625,267.5299987792969,159.9199981689453,151.2100067138672,221.97999572753906,135.60000610351562,15.277000427246094,320.0199890136719,187.4600067138672,378.32000732421875,267.2099914550781,540.02001953125,510.6300048828125,53.29999923706055,37.16999816894531
2021-04-15,134.5,259.5,114.26249694824219,168.95449829101562,246.28334045410156,269.1400146484375,160.38999938964844,152.1699981689453,226.27999877929688,137.24000549316406,16.137250900268555,322.739990234375,185.92999267578125,386.489990234375,274.0,549.219970703125,523.25,54.13999938964844,37.599998474121094
2021-04-16,134.16000366210938,260.739990234375,114.13749694824219,169.9720001220703,246.5933380126953,272.1099853515625,162.24000549316406,153.3000030517578,226.41000366210938,137.25,15.912500381469727,328.0799865722656,187.25999450683594,386.1700134277344,269.8699951171875,546.5399780273438,525.0800170898438,55.11000061035156,38.56999969482422
2021-04-19,134.83999633789062,258.739990234375,114.48799896240234,168.60049438476562,238.2100067138672,270.2799987792969,162.69000244140625,152.64999389648438,225.7899932861328,136.61000061035156,15.361749649047852,326.8500061035156,187.42999267578125,382.1600036621094,267.9100036621094,554.4400024414062,516.1699829101562,54.13999938964844,38.93000030517578
2021-04-20,133.11000061035156,258.260009765625,113.95050048828125,166.7344970703125,239.663330078125,267.8900146484375,166.47999572753906,149.27000427246094,223.27999877929688,137.75,15.171250343322754,323.9599914550781,182.7899932861328,376.6300048828125,264.42999267578125,549.5700073242188,514.2100219726562,54.15999984741211,39.029998779296875
2021-04-21,133.5,260.5799865722656,113.9175033569336,168.1009979248047,248.0399932861328,272.2099914550781,166.58999633789062,150.5399932861328,227.4499969482422,136.85000610351562,15.36050033569336,325.95001220703125,183.11000061035156,383.1000061035156,264.8900146484375,508.8999938964844,512.3400268554688,54.65999984741211,39.529998779296875
2021-04-22,131.94000244140625,257.1700134277344,112.6259994506836,165.45199584960938,239.89666748046875,269.510009765625,165.17999267578125,147.3699951171875,227.57000732421875,134.6300048828125,14.850250244140625,321.4599914550781,182.75999450683594,383.3599853515625,262.2699890136719,508.7799987792969,507.2900085449219,54.400001525878906,38.63999938964844
2021-04-23,134.32000732421875,261.1499938964844,114.99649810791016,167.04400634765625,243.13333129882812,271.9800109863281,165.52000427246094,150.19000244140625,230.0,133.94000244140625,15.265250205993652,323.8900146484375,183.02000427246094,387.05999755859375,266.0299987792969,505.54998779296875,515.8400268554688,54.38999938964844,38.65999984741211
2021-04-26,134.72000122070312,261.54998779296875,115.49649810791016,170.4499969482422,246.06666564941406,270.8599853515625,164.1199951171875,150.55999755859375,230.33999633789062,131.25999450683594,15.477999687194824,319.989990234375,184.27000427246094,387.4700012207031,271.7200012207031,510.29998779296875,515.7000122070312,54.31999969482422,38.68000030517578
2021-04-27,134.38999938964844,261.9700012207031,114.54900360107422,170.8715057373047,234.913330078125,273.6499938964844,163.17999267578125,151.25,229.91000366210938,131.17999267578125,15.381750106811523,320.5899963378906,184.63999938964844,389.07000732421875,268.82000732421875,505.54998779296875,517.3200073242188,54.29999923706055,38.45000076293945
2021-04-28,133.5800018310547,254.55999755859375,117.9520034790039,172.9250030517578,231.46665954589844,272.95001220703125,161.97999572753906,152.22999572753906,233.4499969482422,131.39999389648438,15.276749610900879,319.7099914550781,183.38999938964844,395.6499938964844,271.0899963378906,506.5199890136719,515.47998046875,54.099998474121094,38.810001373291016
2021-04-29,133.47999572753906,252.50999450683594,119.63800048828125,173.5655059814453,225.6666717529297,277.6000061035156,164.1999969482422,155.19000244140625,236.86000061035156,132.50999450683594,15.324749946594238,325.3399963378906,185.3300018310547,388.95001220703125,267.8500061035156,509.0,516.0900268554688,56.400001525878906,38.599998474121094
2021-04-30,131.4600067138672,252.17999267578125,117.67500305175781,173.37100219726562,236.47999572753906,274.95001220703125,162.72999572753906,153.80999755859375,233.55999755859375,133.4199981689453,15.009499549865723,323.6700134277344,186.02000427246094,382.05999755859375,262.2900085449219,513.469970703125,508.3399963378906,56.150001525878906,38.650001525878906
2021-05-03,132.5399932861328,251.86000061035156,117.15399932861328,169.32449340820312,228.3000030517578,279.17999267578125,165.2100067138672,153.36000061035156,232.61000061035156,135.0,14.836750030517578,330.2699890136719,185.50999450683594,379.3999938964844,259.0899963378906,509.1099853515625,503.4599914550781,56.56999969482422,39.83000183105469
2021-05-04,127.8499984741211,247.7899932861328,115.34149932861328,165.593505859375,224.53334045410156,280.260009765625,167.77000427246094,155.47999572753906,232.02999877929688,134.5399932861328,14.351249694824219,332.7699890136719,184.25,375.9100036621094,250.16000366210938,503.17999267578125,490.70001220703125,56.630001068115234,39.95000076293945
2021-05-05,128.10000610351562,246.47000122070312,115.7385025024414,163.52699279785156,223.64666748046875,282.760009765625,167.07000732421875,157.52000427246094,229.2100067138672,133.4600067138672,14.458499908447266,332.04998779296875,181.50999450683594,369.1400146484375,247.39999389648438,496.0799865722656,486.69000244140625,56.40999984741211,39.970001220703125
2021-05-06,129.74000549316406,249.72999572753906,116.86750030517578,165.31849670410156,221.17999267578125,289.7099914550781,167.74000549316406,160.69000244140625,231.32000732421875,135.13999938964844,14.52299976348877,337.5799865722656,181.7899932861328,375.4800109863281,252.02000427246094,499.54998779296875,483.6099853515625,56.97999954223633,39.189998626708984
